entry_id,source_form,source_register,source_variety,gloss_en,source_note,candidate_msn_headword,candidate_search_key,search_fallbacks_json,rule_trace
kw::oquichtli::5,oquichtli,EHN_colloquial,Eastern Huasteca Nahuatl,man.,rule_based_from_source_form,okichtli,okichtli,"[""oquichtli"", ""oquictli"", ""okichtli"", ""okictli"", ""ocichtli""]",qu > k before front vowel
kw::oselotl::4,oselotl,EHN_colloquial,Eastern Huasteca Nahuatl,jaguar.,rule_based_from_source_form,oselotl,oselotl,"[""oselotl""]",identity
kw::ostotl::3,ostotl,EHN_colloquial,Eastern Huasteca Nahuatl,cave,rule_based_from_source_form,ostotl,ostotl,"[""ostotl""]",identity
kw::ostowatl::1,ostowatl,EHN_colloquial,Eastern Huasteca Nahuatl,fox,rule_based_from_source_form,ostowatl,ostowatl,"[""ostowatl"", ""ostohuatl""]",identity
kw::otoncamanalli::1,otoncamanalli,EHN_colloquial,Eastern Huasteca Nahuatl,the Otomi language.,rule_based_from_source_form,otonkamanalli,otonkamanalli,"[""otoncamanalli"", ""otonkamanalli""]",hard c > k
kw::otonlalax::2,otonlalax,EHN_colloquial,Eastern Huasteca Nahuatl,mandarin orange.,rule_based_from_source_form,otonlalax,otonlalax,"[""otonlalax""]",identity
kw::oztotl::3,oztotl,EHN_colloquial,Eastern Huasteca Nahuatl,obsolete spelling of ostotl,explicit_gloss_target,ostotl,ostotl,"[""oztotl"", ""ostotl""]",gloss target: ostotl
kw::pahtli::2,pahtli,EHN_colloquial,Eastern Huasteca Nahuatl,medicine.,rule_based_from_source_form,pahtli,pahtli,"[""pahtli"", ""patli""]",identity
kw::pahtli::3,pahtli,EHN_colloquial,Eastern Huasteca Nahuatl,poison.,rule_based_from_source_form,pahtli,pahtli,"[""pahtli"", ""patli""]",identity
kw::palach::2,palach,EHN_colloquial,Eastern Huasteca Nahuatl,turkey.,rule_based_from_source_form,palach,palach,"[""palach"", ""palac""]",identity
kw::pampa::1,pampa,EHN_colloquial,Eastern Huasteca Nahuatl,because,rule_based_from_source_form,pampa,pampa,"[""pampa""]",identity
kw::pantzi::1,pantzi,EHN_colloquial,Eastern Huasteca Nahuatl,bread.,rule_based_from_source_form,pantsi,pantsi,"[""pantzi"", ""pantsi""]",z > s
kw::papalotl::5,papalotl,EHN_colloquial,Eastern Huasteca Nahuatl,butterfly.,rule_based_from_source_form,papalotl,papalotl,"[""papalotl""]",identity
kw::paquiliztli::2,paquiliztli,EHN_colloquial,Eastern Huasteca Nahuatl,joy,rule_based_from_source_form,pakilistli,pakilistli,"[""paquiliztli"", ""pakilistli"", ""pacilistli""]",qu > k before front vowel; z > s
kw::para-tlen::1,para tlen,EHN_colloquial,Eastern Huasteca Nahuatl,why?,rule_based_from_source_form,para tlen,para tlen,"[""para tlen""]",identity
kw::pastiya::1,pastiya,EHN_colloquial,Eastern Huasteca Nahuatl,pill.,rule_based_from_source_form,pastiya,pastiya,"[""pastiya""]",identity
kw::patiyo::1,patiyo,EHN_colloquial,Eastern Huasteca Nahuatl,expensive.,rule_based_from_source_form,patiyo,patiyo,"[""patiyo""]",identity
kw::patlahuac::2,patlahuac,EHN_colloquial,Eastern Huasteca Nahuatl,"wide, ample.",rule_based_from_source_form,patlawak,patlawak,"[""patlahuac"", ""patlauac"", ""patlawak""]",hu> w before vowel; hard c > k
kw::paxalohquetl::1,paxalohquetl,EHN_colloquial,Eastern Huasteca Nahuatl,visitor.,rule_based_from_source_form,paxalohketl,paxalohketl,"[""paxalohquetl"", ""paxaloquetl"", ""paxalohketl"", ""paxaloketl"", ""paxalohcetl""]",qu > k before front vowel
kw::pemuch::1,pemuch,EHN_colloquial,Eastern Huasteca Nahuatl,naked coral tree.,rule_based_from_source_form,pemuch,pemuch,"[""pemuch"", ""pemuc""]",identity
kw::pero::1,pero,EHN_colloquial,Eastern Huasteca Nahuatl,"but, rather",rule_based_from_source_form,pero,pero,"[""pero""]",identity
kw::peso::1,peso,EHN_colloquial,Eastern Huasteca Nahuatl,peso,rule_based_from_source_form,peso,peso,"[""peso""]",identity
kw::pesohtli::1,pesohtli,EHN_colloquial,Eastern Huasteca Nahuatl,alternative spelling of pezohtli,explicit_gloss_target,pesohtli,pesohtli,"[""pesohtli"", ""pesotli""]",gloss target: pezohtli; z > s
kw::pezohtli::3,pezohtli,EHN_colloquial,Eastern Huasteca Nahuatl,"badger, coati.",rule_based_from_source_form,pesohtli,pesohtli,"[""pezohtli"", ""pezotli"", ""pesohtli"", ""pesotli""]",z > s
kw::pialli::1,pialli,EHN_colloquial,Eastern Huasteca Nahuatl,hello (greeting).,rule_based_from_source_form,pialli,pialli,"[""pialli""]",identity
kw::pilconetzi::1,pilconetzi,EHN_colloquial,Eastern Huasteca Nahuatl,child,rule_based_from_source_form,pilkonetsi,pilkonetsi,"[""pilconetzi"", ""pilkonetsi""]",z > s; hard c > k
kw::pitzo::1,pitzo,EHN_colloquial,Eastern Huasteca Nahuatl,pig.,rule_based_from_source_form,pitso,pitso,"[""pitzo"", ""pitso""]",z > s
kw::piya::1,piya,EHN_colloquial,Eastern Huasteca Nahuatl,to have.,rule_based_from_source_form,piya,piya,"[""piya""]",identity
kw::piyo::2,piyo,EHN_colloquial,Eastern Huasteca Nahuatl,"chicken, hen",rule_based_from_source_form,piyo,piyo,"[""piyo""]",identity
kw::pochotl::12,pochotl,EHN_colloquial,Eastern Huasteca Nahuatl,"Kapok tree, silk-cotton tree.",rule_based_from_source_form,pochotl,pochotl,"[""pochotl"", ""pocotl""]",identity
kw::pochotl::13,pochotl,EHN_colloquial,Eastern Huasteca Nahuatl,Ceiba pentandra.,rule_based_from_source_form,pochotl,pochotl,"[""pochotl"", ""pocotl""]",identity
kw::poctli::3,poctli,EHN_colloquial,Eastern Huasteca Nahuatl,smoke,rule_based_from_source_form,poktli,poktli,"[""poctli"", ""poktli""]",hard c > k
kw::poyox::1,poyox,EHN_colloquial,Eastern Huasteca Nahuatl,rooster.,rule_based_from_source_form,poyox,poyox,"[""poyox""]",identity
kw::puerta::1,puerta,EHN_colloquial,Eastern Huasteca Nahuatl,door,rule_based_from_source_form,puerta,puerta,"[""puerta""]",identity
kw::queha-ni::1,queha ni,EHN_colloquial,Eastern Huasteca Nahuatl,like this.,rule_based_from_source_form,keha ni,keha ni,"[""queha ni"", ""quea ni"", ""keha ni"", ""kea ni"", ""ceha ni""]",qu > k before front vowel
kw::queha-nopa::1,queha nopa,EHN_colloquial,Eastern Huasteca Nahuatl,like that.,rule_based_from_source_form,keha nopa,keha nopa,"[""queha nopa"", ""quea nopa"", ""keha nopa"", ""kea nopa"", ""ceha nopa""]",qu > k before front vowel
kw::queha::1,queha,EHN_colloquial,Eastern Huasteca Nahuatl,how.,rule_based_from_source_form,keha,keha,"[""queha"", ""quea"", ""keha"", ""kea"", ""ceha""]",qu > k before front vowel
kw::queha::2,queha,EHN_colloquial,Eastern Huasteca Nahuatl,"like, as.",rule_based_from_source_form,keha,keha,"[""queha"", ""quea"", ""keha"", ""kea"", ""ceha""]",qu > k before front vowel
kw::quehatza-tiitztoc::1,quehatza tiitztoc,EHN_colloquial,Eastern Huasteca Nahuatl,how are you?,rule_based_from_source_form,kehatsa tiitstok,kehatsa tiitstok,"[""quehatza tiitztoc"", ""queatza tiitztoc"", ""kehatsa tiitstok"", ""keatsa tiitstok"", ""cehatza tiitztoc""]",qu > k before front vowel; z > s; hard c > k
kw::quehatza-tiya::1,quehatza tiya,EHN_colloquial,Eastern Huasteca Nahuatl,how's it going?,rule_based_from_source_form,kehatsa tiya,kehatsa tiya,"[""quehatza tiya"", ""queatza tiya"", ""kehatsa tiya"", ""keatsa tiya"", ""cehatza tiya""]",qu > k before front vowel; z > s
kw::quehatza::1,quehatza,EHN_colloquial,Eastern Huasteca Nahuatl,how.,rule_based_from_source_form,kehatsa,kehatsa,"[""quehatza"", ""queatza"", ""kehatsa"", ""keatsa"", ""cehatza""]",qu > k before front vowel; z > s
kw::quehatza::2,quehatza,EHN_colloquial,Eastern Huasteca Nahuatl,"like, as.",rule_based_from_source_form,kehatsa,kehatsa,"[""quehatza"", ""queatza"", ""kehatsa"", ""keatsa"", ""cehatza""]",qu > k before front vowel; z > s
kw::queja::1,queja,EHN_colloquial,Eastern Huasteca Nahuatl,alternative spelling of queha (“how?”),explicit_gloss_target,keha (“how?”),keha (“how?”),"[""queja"", ""keha (“how?”)"", ""kea (“ow?”)"", ""ceha (“hohu?”)""]",gloss target: queha (“how?”); qu > k before front vowel
kw::queja::2,queja,EHN_colloquial,Eastern Huasteca Nahuatl,alternative spelling of queha (“like”),explicit_gloss_target,keha (“like”),keha (“like”),"[""queja"", ""keha (“like”)"", ""kea (“like”)"", ""ceha (“lice”)""]",gloss target: queha (“like”); qu > k before front vowel
kw::quema::1,quema,EHN_colloquial,Eastern Huasteca Nahuatl,when?,rule_based_from_source_form,kema,kema,"[""quema"", ""kema"", ""cema""]",qu > k before front vowel
kw::quena::1,quena,EHN_colloquial,Eastern Huasteca Nahuatl,"yes, positive response.",rule_based_from_source_form,kena,kena,"[""quena"", ""kena"", ""cena""]",qu > k before front vowel
kw::quentzi::1,quentzi,EHN_colloquial,Eastern Huasteca Nahuatl,"little, not much.",rule_based_from_source_form,kentsi,kentsi,"[""quentzi"", ""kentsi"", ""centzi""]",qu > k before front vowel; z > s
kw::quentzi::2,quentzi,EHN_colloquial,Eastern Huasteca Nahuatl,less.,rule_based_from_source_form,kentsi,kentsi,"[""quentzi"", ""kentsi"", ""centzi""]",qu > k before front vowel; z > s
kw::quetl::1,-quetl,EHN_colloquial,Eastern Huasteca Nahuatl,suffix that gives a noun an actor.,rule_based_from_source_form,-ketl,-ketl,"[""-quetl"", ""-ketl"", ""-cetl""]",qu > k before front vowel
kw::quezqui::1,quezqui,EHN_colloquial,Eastern Huasteca Nahuatl,how much?,rule_based_from_source_form,keski,keski,"[""quezqui"", ""keski"", ""cesci""]",qu > k before front vowel; z > s
kw::sehco::1,sehco,EHN_colloquial,Eastern Huasteca Nahuatl,people.,rule_based_from_source_form,sehko,sehko,"[""sehco"", ""seco"", ""sehko"", ""seko""]",hard c > k
kw::septiembre::1,septiembre,EHN_colloquial,Eastern Huasteca Nahuatl,September,rule_based_from_source_form,septiembre,septiembre,"[""septiembre""]",identity
kw::sinkowatl::1,sinkowatl,EHN_colloquial,Eastern Huasteca Nahuatl,bull snake,rule_based_from_source_form,sinkowatl,sinkowatl,"[""sinkowatl"", ""sincohuatl""]",identity
kw::sintli::2,sintli,EHN_colloquial,Eastern Huasteca Nahuatl,alternative spelling of cintli (“corn”),explicit_gloss_target,sintli (“korn”),sintli (“korn”),"[""sintli"", ""sintli (“korn”)"", ""sintli (“corn”)""]",gloss target: cintli (“corn”); soft c > s; hard c > k
kw::sitlalli::1,sitlalli,EHN_colloquial,Eastern Huasteca Nahuatl,star,rule_based_from_source_form,sitlalli,sitlalli,"[""sitlalli""]",identity
kw::siwapil::2,siwapil,EHN_colloquial,Eastern Huasteca Nahuatl,girl.,rule_based_from_source_form,siwapil,siwapil,"[""siwapil"", ""sihuapil""]",identity
kw::siwapilmeh::1,siwapilmeh,EHN_colloquial,Eastern Huasteca Nahuatl,plural of siwapil,rule_based_from_source_form,siwapilmeh,siwapilmeh,"[""siwapilmeh"", ""siwapilme"", ""sihuapilmeh""]",identity
kw::siwatl::1,siwatl,EHN_colloquial,Eastern Huasteca Nahuatl,woman,rule_based_from_source_form,siwatl,siwatl,"[""siwatl"", ""sihuatl""]",identity
kw::siya::1,siya,EHN_colloquial,Eastern Huasteca Nahuatl,chair,rule_based_from_source_form,siya,siya,"[""siya""]",identity
kw::sokitl::3,sokitl,EHN_colloquial,Eastern Huasteca Nahuatl,mud,rule_based_from_source_form,sokitl,sokitl,"[""sokitl"", ""socitl""]",identity
kw::soldado::1,soldado,EHN_colloquial,Eastern Huasteca Nahuatl,soldier,rule_based_from_source_form,soldado,soldado,"[""soldado""]",identity
kw::ta::2,ta,EHN_colloquial,Eastern Huasteca Nahuatl,second person; you (singular),rule_based_from_source_form,ta,ta,"[""ta""]",identity
kw::taha::1,taha,EHN_colloquial,Eastern Huasteca Nahuatl,second person; you (singular),rule_based_from_source_form,taha,taha,"[""taha"", ""taa""]",identity
kw::tahtzi::1,tahtzi,EHN_colloquial,Eastern Huasteca Nahuatl,"father, priest.",rule_based_from_source_form,tahtsi,tahtsi,"[""tahtzi"", ""tatzi"", ""tahtsi"", ""tatsi""]",z > s
kw::tamalli::3,tamalli,EHN_colloquial,Eastern Huasteca Nahuatl,tamale,rule_based_from_source_form,tamalli,tamalli,"[""tamalli""]",identity
kw::tatahtzi::1,tatahtzi,EHN_colloquial,Eastern Huasteca Nahuatl,"father, priest.",rule_based_from_source_form,tatahtsi,tatahtsi,"[""tatahtzi"", ""tatatzi"", ""tatahtsi"", ""tatatsi""]",z > s
kw::tate::2,tate,EHN_colloquial,Eastern Huasteca Nahuatl,sir.,rule_based_from_source_form,tate,tate,"[""tate""]",identity
kw::taza::1,taza,EHN_colloquial,Eastern Huasteca Nahuatl,cup.,rule_based_from_source_form,tasa,tasa,"[""taza"", ""tasa""]",z > s
kw::tecactli::3,tecactli,EHN_colloquial,Eastern Huasteca Nahuatl,"a sandal, huarache.",rule_based_from_source_form,tekaktli,tekaktli,"[""tecactli"", ""tekaktli""]",hard c > k
kw::teccizcacahuatl::1,teccizcacahuatl,EHN_colloquial,Eastern Huasteca Nahuatl,shell.,rule_based_from_source_form,teksiskakawatl,teksiskakawatl,"[""teccizcacahuatl"", ""teccizcacauatl"", ""teksiskakawatl"", ""tecsiscacahuatl""]",hu> w before vowel; soft c > s; z > s; hard c > k
kw::tecciztli::4,tecciztli,EHN_colloquial,Eastern Huasteca Nahuatl,egg,rule_based_from_source_form,teksistli,teksistli,"[""tecciztli"", ""teksistli"", ""tecsistli""]",soft c > s; z > s; hard c > k
kw::tecciztli::5,tecciztli,EHN_colloquial,Eastern Huasteca Nahuatl,tilefish,rule_based_from_source_form,teksistli,teksistli,"[""tecciztli"", ""teksistli"", ""tecsistli""]",soft c > s; z > s; hard c > k
kw::tecomahtli::1,tecomahtli,EHN_colloquial,Eastern Huasteca Nahuatl,squirrel.,rule_based_from_source_form,tekomahtli,tekomahtli,"[""tecomahtli"", ""tecomatli"", ""tekomahtli"", ""tekomatli""]",hard c > k
kw::tecotli::1,tecotli,EHN_colloquial,Eastern Huasteca Nahuatl,"master, lord.",rule_based_from_source_form,tekotli,tekotli,"[""tecotli"", ""tekotli""]",hard c > k
kw::tecotli::2,tecotli,EHN_colloquial,Eastern Huasteca Nahuatl,god.,rule_based_from_source_form,tekotli,tekotli,"[""tecotli"", ""tekotli""]",hard c > k
kw::tecsistli::1,tecsistli,EHN_colloquial,Eastern Huasteca Nahuatl,alternative spelling of tecciztli (“egg”),explicit_gloss_target,teksistli (“egg”),teksistli (“egg”),"[""tecsistli"", ""teksistli (“egg”)"", ""tecsistli (“egg”)""]",gloss target: tecciztli (“egg”); soft c > s; z > s; hard c > k
kw::tecuani::5,tecuani,EHN_colloquial,Eastern Huasteca Nahuatl,lion.,rule_based_from_source_form,tekuani,tekuani,"[""tecuani"", ""tekuani""]",hard c > k
kw::telpocatl::1,telpocatl,EHN_colloquial,Eastern Huasteca Nahuatl,obsolete spelling of telpokatl,explicit_gloss_target,telpokatl,telpokatl,"[""telpocatl"", ""telpokatl""]",gloss target: telpokatl
kw::telpokatl::1,telpokatl,EHN_colloquial,Eastern Huasteca Nahuatl,"young person, young man.",rule_based_from_source_form,telpokatl,telpokatl,"[""telpokatl"", ""telpocatl""]",identity
kw::temaxokotl::2,temaxokotl,EHN_colloquial,Eastern Huasteca Nahuatl,plump,rule_based_from_source_form,temaxokotl,temaxokotl,"[""temaxokotl"", ""temaxocotl""]",identity
kw::tepaht-a::1,tepahtía,EHN_colloquial,Eastern Huasteca Nahuatl,to cure.,rule_based_from_source_form,tepahtía,tepahtia,"[""tepahtía"", ""tepahtia"", ""tepatia""]",identity
kw::tepahtihquetl::1,tepahtihquetl,EHN_colloquial,Eastern Huasteca Nahuatl,doctor.,rule_based_from_source_form,tepahtihketl,tepahtihketl,"[""tepahtihquetl"", ""tepatiquetl"", ""tepahtihketl"", ""tepatiketl"", ""tepahtihcetl""]",qu > k before front vowel
kw::tepamitl::2,tepamitl,EHN_colloquial,Eastern Huasteca Nahuatl,wall,rule_based_from_source_form,tepamitl,tepamitl,"[""tepamitl""]",identity
kw::tepamitl::3,tepamitl,EHN_colloquial,Eastern Huasteca Nahuatl,stone fence.,rule_based_from_source_form,tepamitl,tepamitl,"[""tepamitl""]",identity
kw::tepetl::4,tepetl,EHN_colloquial,Eastern Huasteca Nahuatl,mountain,rule_based_from_source_form,tepetl,tepetl,"[""tepetl""]",identity
kw::tepozcahuayo::1,tepozcahuayo,EHN_colloquial,Eastern Huasteca Nahuatl,bus.,rule_based_from_source_form,teposkawayo,teposkawayo,"[""tepozcahuayo"", ""tepozcauayo"", ""teposkawayo"", ""teposcahuayo""]",hu> w before vowel; z > s; hard c > k
kw::tepozcamanalli::1,tepozcamanalli,EHN_colloquial,Eastern Huasteca Nahuatl,radio.,rule_based_from_source_form,teposkamanalli,teposkamanalli,"[""tepozcamanalli"", ""teposkamanalli"", ""teposcamanalli""]",z > s; hard c > k
kw::tepozmecatl::2,tepozmecatl,EHN_colloquial,Eastern Huasteca Nahuatl,"wire, chain.",rule_based_from_source_form,teposmekatl,teposmekatl,"[""tepozmecatl"", ""teposmekatl"", ""teposmecatl""]",z > s; hard c > k
kw::tepoztli::3,tepoztli,EHN_colloquial,Eastern Huasteca Nahuatl,metal.,rule_based_from_source_form,tepostli,tepostli,"[""tepoztli"", ""tepostli""]",z > s
kw::tepoztototl::2,tepoztototl,EHN_colloquial,Eastern Huasteca Nahuatl,airplane,rule_based_from_source_form,tepostototl,tepostototl,"[""tepoztototl"", ""tepostototl""]",z > s
kw::tequicalli::1,tequicalli,EHN_colloquial,Eastern Huasteca Nahuatl,palace.,rule_based_from_source_form,tekikalli,tekikalli,"[""tequicalli"", ""tekikalli"", ""tecicalli""]",qu > k before front vowel; hard c > k
kw::tequitiquetl::1,tequitiquetl,EHN_colloquial,Eastern Huasteca Nahuatl,authority.,rule_based_from_source_form,tekitiketl,tekitiketl,"[""tequitiquetl"", ""tekitiketl"", ""teciticetl""]",qu > k before front vowel
kw::tequitl::2,tequitl,EHN_colloquial,Eastern Huasteca Nahuatl,work.,rule_based_from_source_form,tekitl,tekitl,"[""tequitl"", ""tekitl"", ""tecitl""]",qu > k before front vowel
kw::tetequipanohquetl::1,tetequipanohquetl,EHN_colloquial,Eastern Huasteca Nahuatl,servant.,rule_based_from_source_form,tetekipanohketl,tetekipanohketl,"[""tetequipanohquetl"", ""tetequipanoquetl"", ""tetekipanohketl"", ""tetekipanoketl"", ""tetecipanohcetl""]",qu > k before front vowel
kw::tetl::6,tetl,EHN_colloquial,Eastern Huasteca Nahuatl,rock,rule_based_from_source_form,tetl,tetl,"[""tetl""]",identity
kw::texinquetl::1,texinquetl,EHN_colloquial,Eastern Huasteca Nahuatl,hairdresser.,rule_based_from_source_form,texinketl,texinketl,"[""texinquetl"", ""texinketl"", ""texincetl""]",qu > k before front vowel
kw::texokotl::2,texokotl,EHN_colloquial,Eastern Huasteca Nahuatl,tejocote,rule_based_from_source_form,texokotl,texokotl,"[""texokotl"", ""texocotl""]",identity
kw::tezcatl::4,tezcatl,EHN_colloquial,Eastern Huasteca Nahuatl,mirror.,rule_based_from_source_form,teskatl,teskatl,"[""tezcatl"", ""teskatl"", ""tescatl""]",z > s; hard c > k
kw::tianquiz::1,tianquiz,EHN_colloquial,Eastern Huasteca Nahuatl,"market, plaza.",rule_based_from_source_form,tiankis,tiankis,"[""tianquiz"", ""tiankis"", ""tiancis""]",qu > k before front vowel; z > s
kw::tici::1,tici,EHN_colloquial,Eastern Huasteca Nahuatl,to grind.,rule_based_from_source_form,tisi,tisi,"[""tici"", ""tisi""]",soft c > s
kw::tiocamanalohquetl::1,tiocamanalohquetl,EHN_colloquial,Eastern Huasteca Nahuatl,prophet.,rule_based_from_source_form,tiokamanalohketl,tiokamanalohketl,"[""tiocamanalohquetl"", ""tiocamanaloquetl"", ""tiokamanalohketl"", ""tiokamanaloketl"", ""tiocamanalohcetl""]",qu > k before front vowel; hard c > k
kw::tiochicahualnextili::1,tiochicahualnextili,EHN_colloquial,Eastern Huasteca Nahuatl,miracle.,rule_based_from_source_form,tiochikawalnextili,tiochikawalnextili,"[""tiochicahualnextili"", ""tiocicaualnextili"", ""tiochikawalnextili"", ""tiocikawalnextili""]",hu> w before vowel; hard c > k
kw::tiopa::1,tiopa,EHN_colloquial,Eastern Huasteca Nahuatl,church,rule_based_from_source_form,tiopa,tiopa,"[""tiopa""]",identity
kw::tiopamitl::1,tiopamitl,EHN_colloquial,Eastern Huasteca Nahuatl,temple,rule_based_from_source_form,tiopamitl,tiopamitl,"[""tiopamitl""]",identity
kw::tiotlac::1,tiotlac,EHN_colloquial,Eastern Huasteca Nahuatl,evening,rule_based_from_source_form,tiotlak,tiotlak,"[""tiotlac"", ""tiotlak""]",hard c > k
kw::tiotlaquilti::1,tiotlaquilti,EHN_colloquial,Eastern Huasteca Nahuatl,good afternoon (greeting).,rule_based_from_source_form,tiotlakilti,tiotlakilti,"[""tiotlaquilti"", ""tiotlakilti"", ""tiotlacilti""]",qu > k before front vowel
kw::tixtli::1,tixtli,EHN_colloquial,Eastern Huasteca Nahuatl,dough (food).,rule_based_from_source_form,tixtli,tixtli,"[""tixtli""]",identity
kw::tizquetl::1,tizquetl,EHN_colloquial,Eastern Huasteca Nahuatl,"a miller, grinder.",rule_based_from_source_form,tisketl,tisketl,"[""tizquetl"", ""tisketl"", ""tiscetl""]",qu > k before front vowel; z > s
kw::tl::2,-tl,EHN_colloquial,Eastern Huasteca Nahuatl,a suffix that makes nouns.,rule_based_from_source_form,-tl,-tl,"[""-tl""]",identity
kw::tlaahuili::1,tlaahuili,EHN_colloquial,Eastern Huasteca Nahuatl,alternative spelling of tlahuilli (“tree”),explicit_gloss_target,tlawilli (“tree”),tlawilli (“tree”),"[""tlaahuili"", ""tlaauili"", ""tlawilli (“tree”)"", ""tlahuilli (“tree”)""]",gloss target: tlahuilli (“tree”); hu> w before vowel
kw::tlacatl::6,tlacatl,EHN_colloquial,Eastern Huasteca Nahuatl,man.,rule_based_from_source_form,tlakatl,tlakatl,"[""tlacatl"", ""tlakatl""]",hard c > k
kw::tlacehuiliztli::1,tlacehuiliztli,EHN_colloquial,Eastern Huasteca Nahuatl,peace.,rule_based_from_source_form,tlasewilistli,tlasewilistli,"[""tlacehuiliztli"", ""tlaceuiliztli"", ""tlasewilistli"", ""tlasehuilistli""]",hu> w before vowel; soft c > s; z > s
kw::tlachiacayotl::1,tlachiacayotl,EHN_colloquial,Eastern Huasteca Nahuatl,butter.,rule_based_from_source_form,tlachiakayotl,tlachiakayotl,"[""tlachiacayotl"", ""tlaciacayotl"", ""tlachiakayotl"", ""tlaciakayotl""]",hard c > k
kw::tlachiyaliz::1,tlachiyaliz,EHN_colloquial,Eastern Huasteca Nahuatl,likeness,rule_based_from_source_form,tlachiyalis,tlachiyalis,"[""tlachiyaliz"", ""tlaciyaliz"", ""tlachiyalis"", ""tlaciyalis""]",z > s
kw::tlachtehquetl::1,tlachtehquetl,EHN_colloquial,Eastern Huasteca Nahuatl,thief.,rule_based_from_source_form,tlachtehketl,tlachtehketl,"[""tlachtehquetl"", ""tlactequetl"", ""tlachtehketl"", ""tlacteketl"", ""tlachtehcetl""]",qu > k before front vowel
kw::tlacua::2,tlacua,EHN_colloquial,Eastern Huasteca Nahuatl,to eat.,rule_based_from_source_form,tlakua,tlakua,"[""tlacua"", ""tlakua""]",hard c > k
kw::tlacualistli::1,tlacualistli,EHN_colloquial,Eastern Huasteca Nahuatl,alternative spelling of tlacualiztli (“food”),explicit_gloss_target,tlakualistli (“food”),tlakualistli (“food”),"[""tlacualistli"", ""tlakualistli (“food”)"", ""tlacualistli (“food”)""]",gloss target: tlacualiztli (“food”); z > s; hard c > k
kw::tlacualiztli::1,tlacualiztli,EHN_colloquial,Eastern Huasteca Nahuatl,food.,rule_based_from_source_form,tlakualistli,tlakualistli,"[""tlacualiztli"", ""tlakualistli"", ""tlacualistli""]",z > s; hard c > k
kw::tlacualli::3,tlacualli,EHN_colloquial,Eastern Huasteca Nahuatl,food.,rule_based_from_source_form,tlakualli,tlakualli,"[""tlacualli"", ""tlakualli""]",hard c > k
kw::tlahcuilohua::1,tlahcuilohua,EHN_colloquial,Eastern Huasteca Nahuatl,to write.,rule_based_from_source_form,tlahkuilowa,tlahkuilowa,"[""tlahcuilohua"", ""tlacuiloua"", ""tlahkuilowa"", ""tlakuilowa""]",hu> w before vowel; hard c > k
kw::tlahtohua::1,tlahtohua,EHN_colloquial,Eastern Huasteca Nahuatl,"to speak, talk.",rule_based_from_source_form,tlahtowa,tlahtowa,"[""tlahtohua"", ""tlatoua"", ""tlahtowa"", ""tlatowa""]",hu> w before vowel
kw::tlahtolcamanalli::1,tlahtolcamanalli,EHN_colloquial,Eastern Huasteca Nahuatl,story.,rule_based_from_source_form,tlahtolkamanalli,tlahtolkamanalli,"[""tlahtolcamanalli"", ""tlatolcamanalli"", ""tlahtolkamanalli"", ""tlatolkamanalli""]",hard c > k
kw::tlahtolcuatacani::1,tlahtolcuatacani,EHN_colloquial,Eastern Huasteca Nahuatl,a well-spoken person,rule_based_from_source_form,tlahtolkuatakani,tlahtolkuatakani,"[""tlahtolcuatacani"", ""tlatolcuatacani"", ""tlahtolkuatakani"", ""tlatolkuatakani""]",hard c > k
kw::tlahtolli::2,tlahtolli,EHN_colloquial,Eastern Huasteca Nahuatl,word. language.,rule_based_from_source_form,tlahtolli,tlahtolli,"[""tlahtolli"", ""tlatolli""]",identity
kw::tlahuel::1,tlahuel,EHN_colloquial,Eastern Huasteca Nahuatl,very,rule_based_from_source_form,tlawel,tlawel,"[""tlahuel"", ""tlauel"", ""tlawel""]",hu> w before vowel
kw::tlahuelatl::1,tlahuelatl,EHN_colloquial,Eastern Huasteca Nahuatl,flood.,rule_based_from_source_form,tlawelatl,tlawelatl,"[""tlahuelatl"", ""tlauelatl"", ""tlawelatl""]",hu> w before vowel
kw::tlahuilli::3,tlahuilli,EHN_colloquial,Eastern Huasteca Nahuatl,light.,rule_based_from_source_form,tlawilli,tlawilli,"[""tlahuilli"", ""tlauilli"", ""tlawilli""]",hu> w before vowel
kw::tlaihiyohuiliztli::1,tlaihiyohuiliztli,EHN_colloquial,Eastern Huasteca Nahuatl,affliction.,rule_based_from_source_form,tlaihiyowilistli,tlaihiyowilistli,"[""tlaihiyohuiliztli"", ""tlaiiyouiliztli"", ""tlaihiyowilistli"", ""tlaiiyowilistli"", ""tlaihiyohuilistli""]",hu> w before vowel; z > s
kw::tlalchi::1,tlalchi,EHN_colloquial,Eastern Huasteca Nahuatl,ground.,rule_based_from_source_form,tlalchi,tlalchi,"[""tlalchi"", ""tlalci""]",identity
kw::tlalli::6,tlalli,EHN_colloquial,Eastern Huasteca Nahuatl,earth,rule_based_from_source_form,tlalli,tlalli,"[""tlalli""]",identity
kw::tlalli::7,tlalli,EHN_colloquial,Eastern Huasteca Nahuatl,land,rule_based_from_source_form,tlalli,tlalli,"[""tlalli""]",identity
kw::tlalli::8,tlalli,EHN_colloquial,Eastern Huasteca Nahuatl,country,rule_based_from_source_form,tlalli,tlalli,"[""tlalli""]",identity
kw::tlalochtli::1,tlalochtli,EHN_colloquial,Eastern Huasteca Nahuatl,moment.,rule_based_from_source_form,tlalochtli,tlalochtli,"[""tlalochtli"", ""tlaloctli""]",identity
